details,title,spec,ratt
https://www.swiggy.com/restaurants/tasty-foods-sahid-nagar-bhubaneswar-372667,Tasty Foods,Chinese,--•38 MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/aqua-by-swosti-grand-old-bbsr-bhubaneswar-381247,Aqua By Swosti Grand,"North Indian, Biryani, Chinese",--•38 MINS•₹1600 FOR TWO
https://www.swiggy.com/restaurants/sai-food-villa-ekamra-vihar-kharabela-nagar-sahid-nagar-bhubaneswar-78456,Sai Food Villa,"Indian, Chinese",--•48 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/shree-kunj-ashok-nagar-old-bbsr-bhubaneswar-106173,Shree Kunj,"North Indian, South Indian, Chinese, Fast Food, Street Food, Sweets, Thalis, Raj...",4.1•37 MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/madhuban-restaurant-jayadev-vihar-nayapalli-bhubaneswar-163548,Madhuban Restaurant,Fast Food,3.8•39 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/jugaad-jn-lakshmi-sagar-old-bbsr-bhubaneswar-108474,Jugaad Jn,"Indian, Snacks, South Indian, Desserts, Sweets",3.9•37 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/taste-of-china-bapuji-nagar-old-bbsr-bhubaneswar-106216,Taste Of China,Chinese,4.2•43 MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/cream-stone-pal-heights-nayapalli-bhubaneswar-128271,Cream Stone,"Ice Cream, Desserts, Beverages",4.5•30 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/sri-kunj-fast-food-ig-park-road-old-bbsr-bhubaneswar-213981,Sri Kunj Fast Food,"Biryani, Chinese, Indian",4.0•37 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/narulas-restaurant-old-bbsr-bhubaneswar-188932,Narula's Restaurant,"North Indian, Biryani, Indian, Chinese, Beverages, Punjabi, Desserts",4.1•45 MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/world-baker-sahid-nagar-bhubaneswar-305041,WORLD BAKER,Bakery,--•36 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/zaika-pal-heights-nayapalli-bhubaneswar-220934,Zaika - Pal Heights,"North Indian, Chinese, Tandoor",--•52 MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/pabrais-fresh-and-naturelle-ice-creams-sahid-nagar-bhubaneswar-335166,Pabrais Fresh and Naturelle Ice creams,Ice Cream,4.4•26 MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/maa-tasty-momos-soup-old-bbsr-bhubaneswar-374928,MAA TASTY MOMOS  SOUP,"Street Food, Snacks, Indian",--•32 MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/vadilal-ice-creams-nayapalli-bhubaneswar-320382,Vadilal Ice Creams,Ice Cream Cakes,4.6•32 MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/cha-biscuit-sainik-school-gate-sahid-nagar-bhubaneswar-157949,Cha Biscuit,Snacks,4.1•50 MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/sahoos-kitchen-old-bbsr-bhubaneswar-331136,SAHOOS KITCHEN,"Indian, Chinese",3.4•50 MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/kalpana-hotel-and-kolkata-roll-sainik-school-square-chandrashekarpur-bhubaneswar-297569,KALPANA HOTEL AND KOLKATA ROLL,"Biryani, Ice Cream, Indian",2.6•39 MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/meal-jn-old-bbsr-bhubaneswar-295736,Meal jn,"North Indian, Thalis",3.9•49 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/capital-kitchen-ashok-nagar-old-bbsr-bhubaneswar-305043,CAPITAL KITCHEN,Indian,3.3•44 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/ubq-by-barbeque-nation-sachivalay-marg-chandrashekarpur-bhubaneswar-126295,UBQ by Barbeque Nation,"North Indian, Mughlai, Seafood, Biryani, Desserts, Kebabs",3.7•48 MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/golden-bird-hotel-pushpak-lakshmi-sagar-old-bbsr-bhubaneswar-118436,Golden Bird - Hotel Pushpak,"Indian, Chinese, Tandoor",4.2•39 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/brown-n-cream-by-swosti-premium-sahid-nagar-bhubaneswar-381342,Brown N Cream By Swosti Premium,"Bakery, Snacks, Sweets",--•36 MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/the-gourmet-by-swosti-premium-sahid-nagar-bhubaneswar-381269,The Gourmet By Swosti Premium,"Chinese, Biryani, Indian",--•55 MINS•₹1500 FOR TWO
https://www.swiggy.com/restaurants/the-cake-room-central-bbsr-nayapalli-bhubaneswar-81825,The Cake Room,Bakery,--•60 MINS•₹140 FOR TWO
https://www.swiggy.com/restaurants/lemon-grass-mayfair-lagoon-nayapalli-bhubaneswar-377213,Lemon Grass - Mayfair Lagoon,"Oriental, Chinese",--•46 MINS•₹2000 FOR TWO
https://www.swiggy.com/restaurants/silver-stick-nayapalli-bhubaneswar-299673,SILVER STICK,"Chinese, Fast Food, Thai",4.0•38 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/anna-dosa-point-patia-bhubaneswar-336073,ANNA DOSA POINT,South Indian,--•36 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/3q-restaurant-near-hotel-presidency-nayapalli-bhubaneswar-75634,3Q Restaurant,"Indian, Chinese, Tandoor",3.6•51 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/belan-sahid-nagar-bhubaneswar-377899,BELAN,"North Indian, Thalis",--•47 MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/poonams-kitchen-ashok-nagar-old-bbsr-bhubaneswar-111385,Poonam's Kitchen,North Indian,4.1•54 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/momos-ashok-nagar-old-bbsr-bhubaneswar-111384,Momo's,Thai,--•45 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/the-burger-zone-kiit-square-sahid-nagar-bhubaneswar-73106,The Burger Zone,"Chinese, Indian, Fast Food",3.6•41 MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/new-south-indian-restaurant-bapuji-nagar-old-bbsr-bhubaneswar-108404,New South Indian Restaurant,South Indian,4.0•44 MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/super-snax-mayfair-lagoon-nayapalli-bhubaneswar-377092,Super Snax - Mayfair lagoon,"South Indian, Indian",--•44 MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/kanika-mayfair-lagoon-nayapalli-bhubaneswar-377427,Kanika - Mayfair lagoon,Bengali,--•45 MINS•₹1800 FOR TWO
https://www.swiggy.com/restaurants/mamma-mia-mayfair-lagoon-nayapalli-bhubaneswar-377102,Mamma Mia - Mayfair Lagoon,Continental,--•41 MINS•₹1500 FOR TWO
https://www.swiggy.com/restaurants/nakli-dhaba-mayfair-lagoon-nayapalli-bhubaneswar-376887,Nakli Dhaba - Mayfair Lagoon,Indian,--•48 MINS•₹2000 FOR TWO
https://www.swiggy.com/restaurants/biriyani-box-old-bbsr-bhubaneswar-249163,Biriyani Box,"Biryani, Desserts, Fast Food, Indian, Kebabs",3.8•49 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/the-oregano-sahid-nagar-bhubaneswar-297051,The Oregano,"Fast Food, Snacks",3.6•47 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/cream-and-spicy-italian-pizza-bapuji-nagar-old-bbsr-bhubaneswar-111453,Cream & Spicy Italian Pizza,Bakery,4.3•45 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/the-canteen-nayapalli-bhubaneswar-133830,The Canteen,"North Indian, Chinese, Biryani",3.4•41 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/swirls-n-scoops-by-hotel-pushpak-kwality-walls-kalpana-square-old-bbsr-bhubaneswar-116738,SWIRLS 'N' SCOOPS by Hotel Pushpak - Kwality Walls,"Ice Cream, Desserts",4.4•39 MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/maharaja-ganguram-baramunda-khandagiri-bhubaneswar-135956,Maharaja Ganguram,"Sweets, Fast Food",4.0•44 MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/red-spicy-sahid-nagar-bhubaneswar-209209,Red Spicy,Biryani,--•31 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/99-bakers-street-bapuji-nagar-old-bbsr-bhubaneswar-159199,99 Bakers Street,Bakery,--•41 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/keyars-food-multi-cuisine-sahid-nagar-old-bbsr-bhubaneswar-76490,Keyar's Food Multi Cuisine,"North Indian, Chinese",4.0•44 MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/keyars-kitchen-old-bbsr-bhubaneswar-289704,Keyars Kitchen,"North Indian, Chinese",4.0•50 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/mammas-food-junction-old-bbsr-bhubaneswar-264452,MAMMA'S FOOD JUNCTION,"Indian, Chinese, Tandoor, Biryani, Kebabs",4.1•40 MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/3q-premium-restaurant-near-kalinga-stadium-gate-no-2-nayapalli-bhubaneswar-75644,3Q Premium Restaurant,"Indian, Chinese, Tandoor",3.0•48 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/atma-ganguram-sweets-sahid-nagar-bhubaneswar-294096,ATMA GANGURAM SWEETS,"Snacks, Sweets",4.1•40 MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/xo-cafe-prangan-by-mango-hotels-lakshmi-sagar-old-bbsr-bhubaneswar-111465,XO CAFE - Prangan by Mango Hotels,"Indian, Chinese, Tandoor",4.1•47 MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/xcuse-bar-prangan-by-mango-hotel-lakshmi-sagar-old-bbsr-bhubaneswar-111457,Xcuse Bar - Prangan by Mango Hotel,"Indian, Chinese, Tandoor",--•43 MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/refresh-live-id-market-nayapalli-bhubaneswar-84977,Refresh Live,"Continental, Chinese",3.7•36 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/refresh-live-cafe-nayapalli-bhubaneswar-121569,Refresh Live Cafe,"Cafe, Italian, Chinese",3.8•42 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/sai-krishna-sweets-sahid-nagar-bhubaneswar-376624,SAI KRISHNA SWEETS,"Sweets, South Indian, Fast Food",--•36 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/dabba-garam-nayapalli-bhubaneswar-326629,Dabba Garam,"Chinese, Combo, North Indian",3.5•47 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/biryani-with-love-nayapalli-bhubaneswar-303354,Biryani With Love,Biryani,3.3•48 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/maa-mahamaye-gupchup-chandrashekarpur-bhubaneswar-380217,Maa Mahamaye Gupchup,"Street Food, Snacks, Chaat",4.7•40 MINS•₹80 FOR TWO
https://www.swiggy.com/restaurants/waffle-bites-old-bbsr-bhubaneswar-229488,Waffle Bites,Cafe,4.1•49 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/crazy-maggie-and-burger-chandrashekharpur-chandrashekarpur-bhubaneswar-339223,CRAZY MAGGIE & BURGER,"Chinese, Continental, Indian",--•50 MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/biriyani-bhubaneshwar-chandrashekarpur-bhubaneswar-389349,Biriyani Bhubaneshwar,"Street Food, Indian, Biryani",--•37 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/monginis-old-bbsr-bhubaneswar-306802,MONGINIS,"Desserts, Bakery",4.3•36 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/go-rolls-old-bbsr-bhubaneswar-355603,Go Rolls,"Indian, Snacks",--•46 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/sandhyarani-hotel-press-square-gajapati-nagar-chandrashekarpur-bhubaneswar-121567,Sandhyarani Hotel,Indian,3.9•41 MINS•₹180 FOR TWO
https://www.swiggy.com/restaurants/rice-bowl-goutam-nagar-old-bbsr-bhubaneswar-107516,Rice Bowl,"Indian, Chinese, Tandoor",3.7•48 MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/annam-nilakanthanagar-nayapalli-bhubaneswar-358033,ANNAM,"South Indian, Snacks, Fast Food, Sweets",3.7•48 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/hotel-shirose-lewis-road-old-bbsr-bhubaneswar-107774,Hotel Shirose,"Indian, Chinese, Tandoor",4.1•52 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/oasis-lounge-bar-bapuji-nagar-old-bbsr-bhubaneswar-106172,Oasis Lounge Bar,"Indian, Chinese, Tandoor",--•68 MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/fortune-deli-by-fortune-park-sishmo-bhubaneswar-gautam-nagar-old-bbsr-bhubaneswar-274122,"Fortune Deli By Fortune Park Sishmo, Bhubaneswar","Biryani, Chinese, Continental, Healthy Food, North Indian, Indian, Desserts, Pas...",4.1•52 MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/hotel-venus-old-bbsr-bhubaneswar-374680,HOTEL VENUS,"Indian, Snacks",3.8•43 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/aaharam-restaurant-sahid-nagar-bhubaneswar-264324,AAHARAM Restaurant,"Chinese, Indian",3.3•45 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/grill-gharana-jaydev-vihar-nayapalli-bhubaneswar-299791,Grill Gharana,"Indian, Chinese, Tandoor, Grill, Kebabs, Oriya",--•45 MINS•₹750 FOR TWO
https://www.swiggy.com/restaurants/anna-south-indian-sweets-and-tiffin-center-khandagiri-bhubaneswar-376259,ANNA SOUTH INDIAN SWEETS AND TIFFIN CENTER,South Indian,--•31 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/barbeque-nation-gajapati-nagar-chandrashekarpur-bhubaneswar-305807,Barbeque Nation,"North Indian, Mughlai, Seafood, Biryani, Desserts, Kebabs",3.8•53 MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/green-field-multicuisine-hi-tech-road-pandara-rasulgarh-bhubaneswar-107689,Green Field Multicuisine,"Indian, Chinese, Tandoor",3.6•54 MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/its-from-rosys-kitchen-chandrashekarpur-bhubaneswar-206850,Its From Rosys Kitchen,Oriya,3.4•43 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/sristi-food-hut-sahid-nagar-bhubaneswar-377881,SRISTI FOOD HUT,"Indian, Asian, Chinese",4.6•38 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/chaturbhuja-legacy-near-chaturbhuja-cottage-old-bbsr-bhubaneswar-273822,CHATURBHUJA LEGACY,"North Indian, Chinese, Tandoor",4.2•48 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/the-shade-cafeteria-crp-square-sahid-nagar-bhubaneswar-313741,The shade cafeteria,Indian,--•38 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/zingiber-sahid-nagar-bhubaneswar-293926,ZINGIBER,"South Indian, Chinese, Fast Food",4.1•47 MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/hotel-sony-delta-square-baramunda-khandagiri-bhubaneswar-102387,Hotel Sony,"Indian, Chinese, Biryani",3.8•42 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/the-coffee-house-vivekananda-marg-old-bbsr-bhubaneswar-174918,The Coffee House,"Beverages, Fast Food, Desserts",3.5•57 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/food-basket-sahid-nagar-bhubaneswar-349112,FOOD BASKET,Beverages,4.0•52 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/mughal-mings-opposite-to-reliance-fresh-old-bbsr-bhubaneswar-87319,Mughal Mings,"Indian, Chinese",3.5•56 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/the-greenstar-inn-old-bbsr-bhubaneswar-324647,THE GREENSTAR INN,"Biryani, Indian, Thalis, Fast Food, Chinese, North Indian, Desserts, Snacks",3.8•51 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/richies-fastfood-and-restaurant-saubhaya-nagar-khandagiri-bhubaneswar-105392,Richie's Fastfood& Restaurant,"Biryani, Chinese, Fast Food, North Indian, Indian",3.9•46 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/zero-hour-bakery-chandrashekarpur-bhubaneswar-195222,Zero Hour Bakery,"Bakery, Italian, American",4.2•59 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/just-chill-old-bbsr-bhubaneswar-313058,Just Chill,"Bakery, Fast Food",--•41 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/hotel-tarini-cottage-chandrasekharpur-chandrashekarpur-bhubaneswar-113100,Hotel Tarini Cottage,"Indian, Chinese, North Indian, Fast Food, Seafood, Thalis, Combo",3.7•50 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/woodfire-biriyani-old-bbsr-bhubaneswar-312393,Woodfire Biriyani,"Biryani, North Indian",3.6•55 MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/bhatia-di-kulfi-ncc-lane-sahid-nagar-bhubaneswar-338640,Bhatia di Kulfi,Desserts,4.0•39 MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/food-magix-old-bbsr-bhubaneswar-312410,FOOD MAGIX,"Biryani, Indian, Chinese, Thalis, Combo, North Indian, Beverages",4.2•55 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/second-wife-kitchen-rasulgarh-bhubaneswar-306136,Second Wife Kitchen,Indian,--•46 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/burger-cafe-bjb-nagar-old-bbsr-bhubaneswar-119815,Burger Cafe,Snacks,3.6•60 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/bobastic-maitree-vihar-chandrashekarpur-bhubaneswar-315181,BOBASTIC,Beverages,--•56 MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/girija-hotel-and-fast-food-khandagiri-bhubaneswar-286441,GIRIJA HOTEL AND FAST FOOD,"Indian, Chinese",2.7•43 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/radhas-chandrashekarpur-bhubaneswar-299772,RADHA'S,"Indian, Sweets, South Indian, North Indian, Street Food, Fast Food, Chinese",4.2•46 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/hungry-birds-niladri-vihar-road-chandrashekarpur-bhubaneswar-73751,Hungry Birds,"Indian, Chinese, Snacks",3.7•63 MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/mitha-and-pitha-chandrashekharpur-chandrashekarpur-bhubaneswar-119862,Mitha & Pitha,Sweets,4.1•43 MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/warmoven-cakes-and-desserts-khandagiri-bhubaneswar-349578,Warmoven Cakes & Desserts,"Bakery, Desserts, Ice Cream",4.2•55 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/rajvansh-biryani-chandrashekharpur-patia-bhubaneswar-311659,Rajvansh Biryani,"Biryani, North Indian, Mughlai, Chinese, Indian, Desserts",4.0•57 MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/golden-chillyz-khandagiri-bhubaneswar-299689,Golden Chillyz,"North Indian, Chinese",4.0•50 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/mamas-town-pizza-nandankanan-road-chandrashekarpur-bhubaneswar-72274,Mama's Town Pizza,Italian,3.7•55 MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/indiana-burgers-khandagiri-bhubaneswar-349615,Indiana Burgers,"American, Fast Food, Beverages",4.2•53 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/cupcake-bliss-cakes-and-desserts-khandagiri-bhubaneswar-349748,Cupcake Bliss Cakes & Desserts,"Bakery, Desserts",4.3•54 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/kaati-zone-rolls-and-wraps-khandagiri-bhubaneswar-349747,Kaati Zone Rolls and Wraps,"Beverages, Fast Food, Snacks",4.1•57 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/sundae-everyday-ice-creams-khandagiri-bhubaneswar-349752,Sundae Everyday Ice Creams,"Ice Cream, Juices",3.9•54 MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/slurpy-shakes-khandagiri-bhubaneswar-349616,Slurpy Shakes,"Beverages, Ice Cream, Juices",3.8•59 MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/spice-and-chillys-jagmohan-nagar-khandagiri-bhubaneswar-99198,Spice & Chillys,"Indian, Chinese, Tandoor",3.9•58 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/waffle-house-jagmohan-nagar-khandagiri-bhubaneswar-97157,Waffle House,"Ice Cream, Desserts",3.8•64 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/keshari-garnish-jagamara-khandagiri-bhubaneswar-118941,Keshari Garnish,"Indian, Chinese, Tandoor, Biryani",3.7•57 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/biryani-tribe-khandagiri-bhubaneswar-230271,Biryani Tribe,"Biryani, Chinese, Indian",3.5•61 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/idli-bhavan-infocity-road-patia-bhubaneswar-78382,Idli Bhavan,"South Indian, Chinese, Indian",4.3•60 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/go-cool-chandrashekarpur-bhubaneswar-113291,Go Cool,"Bakery, Continental",4.2•55 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/shreelal-food-plaza-khandagiri-bhubaneswar-100222,Shreelal Food Plaza,"Indian, Chinese, Sweets",4.0•56 MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/the-burger-bites-khandagiri-bhubaneswar-108586,The Burger Bites,"American, Fast Food",4.3•54 MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/keeva-restaurants-and-banquets-khandagiri-bhubaneswar-100256,Keeva Restaurants & Banquets,"Indian, Chinese, Tandoor",4.0•65 MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/hot-chilly-resto-nandankanan-road-patia-bhubaneswar-71210,Hot Chilly Resto,"North Indian, Chinese, Biryani",3.8•61 MINS•₹200 FOR TWO
